NCES_DISTR,District,DISTRICT_NAME,GT_SPEND_DIFF,TAX_DIFF,STATE_DIFF,TOT_MONEY_DIFF,SDLEA10,NAME,NAME2,TEA.District.Type,TEA.Description,NCES.District.Type,NCES.Description,Charter.School..Y.N.,SCH_GTENR_HI_M,SCH_GTENR_HI_F,GT_Hispanic,SCH_GTENR_AM_M,SCH_GTENR_AM_F,GT_AM,SCH_GTENR_AS_M,SCH_GTENR_AS_F,GT_AS,SCH_GTENR_HP_M,SCH_GTENR_HP_F,GT_HP,SCH_GTENR_BL_M,SCH_GTENR_BL_F,GT_BL,SCH_GTENR_WH_M,SCH_GTENR_WH_F,GT_WH,TOT_GTENR_M,TOT_GTENR_F,TOT_GT,LEA_STATE,LEA_STATE_NAME,LEA_NAME,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_HI,SCH_ENR_AM,SCH_ENR_AS,SCH_ENR_HP,SCH_ENR_BL,SCH_ENR_TR,TOT_ENR
4844430,237904,WALLER ISD,-356133,9616199,595440,10065521,44430,Waller ISD,Waller,E,Independent Town,42,Rural-Distant,N,60,57,117,1,1,2,2,4,6,0,0,0,15,22,37,101,106,207,189,198,387,TX,TEXAS,WALLER ISD,96,102,0,0,1,1,0,0,14,14,28,25,3,3,142,145,61,73,25,9,1976,1892,15,13,31,23,1,4,365,337,1197,1134,85,77,3670,3480,3868,28,54,5,702,162,7150
4844470,8903,BRAZOS ISD,-114555,662922,2445323,3035440,44470,Brazos ISD,Brazos,H,Rural,42,Rural-Distant,N,4,3,7,0,0,0,0,1,1,0,0,0,0,2,2,9,8,17,13,14,27,TX,TEXAS,BRAZOS ISD,8,8,0,0,0,0,0,0,1,1,5,1,0,1,14,11,5,4,4,0,202,214,0,0,1,3,0,0,29,39,150,152,5,11,387,419,416,0,4,0,68,16,806
4844490,49908,WALNUT BEND ISD,1072,21926,179918,349139,44490,Walnut Bend ISD,Walnut Bend,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,TEXAS,WALNUT BEND ISD,2,0,0,0,0,0,0,0,0,0,3,2,1,0,6,2,0,0,0,0,12,13,0,0,0,0,0,0,0,0,21,26,3,2,36,41,25,0,0,0,0,5,77
4844520,18905,WALNUT SPRINGS ISD,-3879,312317,319319,634913,44520,Walnut Springs ISD,Walnut Springs,H,Rural,43,Rural-Remote,N,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,7,9,16,TX,TEXAS,WALNUT SPRINGS ISD,7,4,0,0,0,0,0,0,0,0,1,4,0,0,8,8,5,2,0,0,62,43,0,0,0,0,0,0,0,0,38,33,1,0,101,76,105,0,0,0,0,1,177
4844580,229904,WARREN ISD,-27723,95988,2541912,2766495,44580,Warren ISD,Warren,G,Non-metropolitan Stable,42,Rural-Distant,N,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,30,36,66,32,38,70,TX,TEXAS,WARREN ISD,0,2,1,0,0,0,0,0,0,0,35,31,0,0,36,33,0,1,3,0,40,43,8,5,5,4,0,0,8,6,606,556,11,10,678,624,83,13,9,0,14,21,1302
4844670,102903,WASKOM ISD,-7480,403403,1143446,1557223,44670,Waskom ISD,Waskom,H,Rural,42,Rural-Distant,N,4,0,4,0,0,0,0,0,0,0,0,0,2,2,4,15,18,33,22,24,46,TX,TEXAS,WASKOM ISD,8,3,0,0,0,0,0,0,1,0,11,9,0,1,20,13,4,2,2,2,120,101,0,0,1,0,0,0,82,67,248,246,28,27,479,441,221,0,1,0,149,55,920
4844710,226905,WATER VALLEY ISD,32,309896,-28404,394159,44710,Water Valley ISD,Water Valley,H,Rural,42,Rural-Distant,N,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,5,8,13,TX,TEXAS,WATER VALLEY ISD,0,1,0,0,0,0,0,0,0,0,7,3,0,0,7,4,0,0,1,0,40,38,0,0,0,1,0,0,2,5,136,116,9,8,187,168,78,0,1,0,7,17,355
4844730,70912,WAXAHACHIE ISD,146234,9362591,9503342,19418962,44730,Waxahachie ISD,Waxahachie,C,Other Central City,21,Suburb-Large,N,56,51,107,2,1,3,3,1,4,0,2,2,5,6,11,108,101,209,181,165,346,TX,TEXAS,WAXAHACHIE ISD,43,48,1,1,2,0,0,0,16,11,35,21,3,2,100,83,18,23,30,11,1645,1455,21,9,24,30,13,5,512,484,2122,1934,136,113,4473,4030,3100,30,54,18,996,249,8503
4844800,184903,WEATHERFORD ISD,644765,9151221,5336592,14149853,44800,Weatherford ISD,Weatherford,C,Other Central City,31,Town-Fringe,N,49,55,104,0,2,2,4,2,6,0,0,0,2,7,9,282,262,544,342,336,678,TX,TEXAS,WEATHERFORD ISD,22,24,0,1,0,0,0,0,1,1,37,20,2,3,62,49,11,9,7,0,1075,1024,20,26,28,27,2,2,91,108,2776,2628,141,143,4133,3958,2099,46,55,4,199,284,8091
4844810,240904,WEBB CISD,-698,1311417,-2941132,-1478674,44810,Webb Cons ISD,Webb Cons,H,Rural,43,Rural-Remote,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TX,TEXAS,WEBB CISD,13,9,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,2,2,0,146,116,0,0,0,0,0,0,1,0,5,3,0,0,152,119,262,0,0,0,1,0,271
4844820,45905,WEIMAR ISD,4689,133106,1451900,1598073,44820,Weimar ISD,Weimar,H,Rural,42,Rural-Distant,N,4,5,9,0,0,0,0,0,0,0,0,0,1,0,1,4,16,20,9,21,30,TX,TEXAS,WEIMAR ISD,17,13,0,0,1,0,0,0,4,1,6,13,1,0,29,27,6,3,6,2,156,146,0,0,1,0,0,0,35,35,137,144,11,8,340,333,302,0,1,0,70,19,673
4844890,44902,WELLINGTON ISD,-10374,-19565,467177,1824858,44890,Wellington ISD,Wellington,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,19,13,6,19,TX,TEXAS,WELLINGTON ISD,5,14,0,0,0,0,0,0,1,0,5,11,0,1,11,26,1,4,0,0,140,145,0,0,0,0,0,0,8,6,145,135,5,4,298,290,285,0,0,0,14,9,588
4844910,223904,WELLMAN-UNION CISD,-383,125520,1009634,1210722,44910,Wellman-Union Cons ISD,Wellman-Union Cons,F,Non-metropolitan Fast Growing,42,Rural-Distant,N,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,12,7,19,17,8,25,TX,TEXAS,WELLMAN-UNION CISD,10,11,0,0,0,0,0,0,1,0,21,17,1,1,33,29,3,1,2,0,66,64,0,0,0,0,0,0,3,1,86,89,3,1,158,155,130,0,0,0,4,4,313
4844940,37909,WELLS ISD,1859,57864,720428,781628,44940,Wells ISD,Wells,H,Rural,42,Rural-Distant,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,8,6,14,TX,TEXAS,WELLS ISD,2,1,0,0,0,0,0,0,2,1,3,6,1,1,8,9,0,0,0,0,16,12,0,0,0,0,0,0,10,7,117,104,8,8,151,131,28,0,0,0,17,16,282
4844960,108913,WESLACO ISD,237655,291808,6451926,4395838,44960,Weslaco ISD,Weslaco,D,Other Central City Suburban,21,Suburb-Large,N,451,492,943,0,0,0,0,5,5,0,0,0,0,0,0,11,6,17,462,503,965,TX,TEXAS,WESLACO ISD,409,354,0,0,2,0,0,0,0,0,6,3,0,0,417,357,106,103,43,10,8483,8060,7,11,12,14,0,0,7,5,101,78,3,1,8613,8169,16543,18,26,0,12,4,16782
4845000,100908,WEST HARDIN COUNTY CISD,6257,682277,1064054,1690899,45000,West Hardin County Cons ISD,West Hardin County Cons,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,51,25,26,51,TX,TEXAS,WEST HARDIN COUNTY CISD,0,0,0,0,0,0,0,0,0,0,12,18,0,0,12,18,0,0,1,2,6,10,1,1,0,0,0,0,0,2,288,248,3,5,298,266,16,2,0,0,2,8,564
4845040,161916,WEST ISD,-19563,662860,411308,-100317,45040,West ISD,West,G,Non-metropolitan Stable,41,Rural-Fringe,N,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,27,26,53,32,28,60,TX,TEXAS,WEST ISD,6,5,0,0,0,0,0,1,1,1,23,19,0,0,30,26,2,0,2,1,147,107,2,1,0,0,0,1,19,19,535,473,18,12,721,613,254,3,0,1,38,30,1334
4845090,181906,WEST ORANGE-COVE CISD,5456,453985,2845744,3859954,45090,West Orange-Cove Cons ISD,West Orange-Cove Cons,G,Non-metropolitan Stable,22,Suburb-Midsize,N,4,8,12,0,0,0,0,0,0,0,0,0,20,22,42,11,9,20,41,43,84,TX,TEXAS,WEST ORANGE-COVE CISD,19,17,1,1,1,2,0,0,92,73,20,20,6,11,139,124,7,5,20,3,218,184,1,9,18,7,1,3,727,662,222,191,71,74,1258,1130,402,10,25,4,1389,145,2388
4845120,178915,WEST OSO ISD,-324971,190504,2287857,2385936,45120,West Oso ISD,West Oso,D,Other Central City Suburban,11,City-Large,N,47,52,99,0,0,0,0,0,0,0,0,0,3,6,9,0,1,1,50,59,109,TX,TEXAS,WEST OSO ISD,31,49,0,0,0,0,0,0,0,3,4,1,0,0,35,53,4,5,7,6,933,910,1,0,0,0,0,0,100,91,33,25,9,2,1076,1028,1843,1,0,0,191,11,2104
4845150,201914,WEST RUSK COUNTY CONSOLIDATED ISD,-3564,-209979,2197901,1942858,45150,West Rusk County Cons ISD,West Rusk County Cons,G,Non-metropolitan Stable,42,Rural-Distant,N,5,6,11,2,0,2,0,0,0,0,0,0,1,0,1,27,17,44,35,23,58,TX,TEXAS,WEST RUSK COUNTY CONSOLIDATED ISD,5,13,1,0,0,0,0,0,3,3,11,10,0,1,20,27,2,7,3,1,166,142,4,2,0,0,0,2,83,72,330,330,23,24,606,572,308,6,0,2,155,47,1178
4845180,202905,WEST SABINE ISD,30388,404843,-26750,497695,45180,West Sabine ISD,West Sabine,H,Rural,43,Rural-Remote,N,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,24,28,52,26,32,58,TX,TEXAS,WEST SABINE ISD,0,0,0,0,0,0,0,0,2,2,7,16,1,0,10,18,0,2,0,1,10,16,3,1,0,0,0,0,32,25,270,289,10,10,325,341,26,4,0,0,57,20,666
4845210,168903,WESTBROOK ISD,-55998,432897,-2334175,-1857510,45210,Westbrook ISD,Westbrook,H,Rural,42,Rural-Distant,N,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,10,9,19,11,10,21,TX,TEXAS,WESTBROOK ISD,3,0,0,0,0,0,0,0,1,0,4,5,0,0,8,5,0,0,1,0,52,34,1,2,0,0,0,0,3,0,73,84,2,0,131,120,86,3,0,0,3,2,251
4845240,62905,WESTHOFF ISD,3516,-41474,367906,344859,45240,Westhoff ISD,Westhoff,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,4,2,6,TX,TEXAS,WESTHOFF ISD,1,1,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,2,0,0,17,15,0,0,0,0,0,0,1,1,25,23,0,0,43,39,32,0,0,0,2,0,82
4845330,73904,WESTPHALIA ISD,-890,19384,272866,305121,45330,Westphalia ISD,Westphalia,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3,2,5,TX,TEXAS,WESTPHALIA ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,1,0,72,61,5,5,86,70,12,0,0,0,1,10,156
4845380,241904,WHARTON ISD,-2251,2094237,-2670557,-352800,45380,Wharton ISD,Wharton,G,Non-metropolitan Stable,32,Town-Distant,N,35,25,60,0,0,0,1,1,2,0,0,0,14,5,19,20,20,40,72,52,124,TX,TEXAS,WHARTON ISD,41,35,0,0,1,0,0,0,21,11,5,2,1,2,69,50,6,10,10,1,635,583,1,0,9,8,0,1,299,256,148,123,18,16,1110,987,1218,1,17,1,555,34,2097
4845420,242903,WHEELER ISD,-53,-101875,1384566,1410440,45420,Wheeler ISD,Wheeler,H,Rural,43,Rural-Remote,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TX,TEXAS,WHEELER ISD,0,0,0,1,0,0,0,0,0,0,5,9,1,4,6,14,3,4,1,0,147,128,1,2,1,0,0,0,0,1,93,77,1,4,243,212,275,3,1,0,1,5,455
4845450,33904,WHITE DEER ISD,-6552,1125831,-431625,729231,45450,White Deer ISD,White Deer,H,Rural,43,Rural-Remote,N,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16,10,9,19,TX,TEXAS,WHITE DEER ISD,4,0,0,0,0,0,0,0,0,1,11,5,0,0,15,6,0,0,1,2,31,31,1,0,2,1,0,0,0,2,157,139,1,4,192,177,62,1,3,0,2,5,369
4845480,92908,WHITE OAK ISD,67821,205470,2801379,2978515,45480,White Oak ISD,White Oak,D,Other Central City Suburban,23,Suburb-Small,N,6,1,7,0,0,0,1,0,1,0,0,0,0,0,0,53,55,108,64,58,122,TX,TEXAS,WHITE OAK ISD,2,1,1,0,0,0,0,0,0,1,11,7,4,3,18,12,2,0,3,1,73,62,6,9,7,4,0,0,15,30,615,591,35,48,751,744,135,15,11,0,45,83,1495
4845540,220920,WHITE SETTLEMENT ISD,6846,5592170,-1086721,4557953,45540,White Settlement ISD,White Settlement,B,Major Suburban,41,Rural-Fringe,N,69,70,139,1,1,2,12,2,14,2,1,3,11,6,17,126,142,268,234,239,473,TX,TEXAS,WHITE SETTLEMENT ISD,51,55,1,1,1,2,0,0,13,9,35,22,1,5,102,94,31,26,2,5,1450,1375,15,15,60,32,5,3,308,248,1565,1422,169,154,3572,3249,2825,30,92,8,556,323,6821
4845570,40902,WHITEFACE CISD,-475,1141950,-2394557,151049,45570,Whiteface Cons ISD,Whiteface Cons,H,Rural,43,Rural-Remote,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,6,7,TX,TEXAS,WHITEFACE CISD,4,7,0,0,0,0,0,0,0,0,5,2,0,1,9,10,0,0,0,0,97,87,0,3,0,0,0,0,1,1,66,65,2,2,166,158,184,3,0,0,2,4,324
4845600,212906,WHITEHOUSE ISD,-938012,1918323,5030169,7063544,45600,Whitehouse ISD,Whitehouse,D,Other Central City Suburban,22,Suburb-Midsize,N,17,18,35,1,2,3,6,16,22,0,0,0,4,7,11,180,137,317,212,189,401,TX,TEXAS,WHITEHOUSE ISD,18,10,0,0,5,0,0,0,12,16,21,32,2,2,58,60,12,3,6,2,346,312,5,13,78,82,0,2,286,281,1544,1511,103,115,2362,2316,658,18,160,2,567,218,4678
4845630,91909,WHITESBORO ISD,-37253,1315845,308347,1769969,45630,Whitesboro ISD,Whitesboro,D,Other Central City Suburban,32,Town-Distant,N,8,3,11,2,0,2,0,0,0,0,0,0,0,0,0,34,24,58,45,27,72,TX,TEXAS,WHITESBORO ISD,10,3,1,0,0,0,1,0,0,0,25,19,1,1,38,23,6,3,1,1,132,113,18,13,4,4,1,1,4,3,703,542,28,19,890,695,245,31,8,2,7,47,1585
4845670,91910,WHITEWRIGHT ISD,-34841,1056299,400597,1504739,45670,Whitewright ISD,Whitewright,H,Rural,42,Rural-Distant,N,0,2,2,0,2,2,1,1,2,0,0,0,0,0,0,23,31,54,24,39,63,TX,TEXAS,WHITEWRIGHT ISD,5,7,3,2,0,0,0,0,2,3,39,38,1,1,50,51,3,2,6,1,56,53,5,6,1,5,0,0,23,24,310,330,22,21,417,439,109,11,6,0,47,43,856
4845690,110908,WHITHARRAL ISD,-7588,-49515,440997,405886,45690,Whitharral ISD,Whitharral,H,Rural,42,Rural-Distant,N,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,5,3,8,7,4,11,TX,TEXAS,WHITHARRAL ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,33,0,0,0,0,0,0,2,2,55,37,2,1,111,73,85,0,0,0,4,3,184
4845720,109911,WHITNEY ISD,-7142,213249,1713545,1595466,45720,Whitney ISD,Whitney,E,Independent Town,42,Rural-Distant,N,8,3,11,0,1,1,0,3,3,0,0,0,1,1,2,33,40,73,43,50,93,TX,TEXAS,WHITNEY ISD,11,9,0,0,0,1,0,0,1,3,24,19,2,4,38,36,3,4,11,4,159,165,4,2,2,3,1,1,42,34,546,510,22,29,776,744,324,6,5,2,76,51,1520
4845780,243905,WICHITA FALLS ISD,-62028,1062573,13296564,15385311,45780,Wichita Falls ISD,Wichita Falls,C,Other Central City,12,City-Midsize,N,45,50,95,1,1,2,28,26,54,1,1,2,17,11,28,241,249,490,344,357,701,TX,TEXAS,WICHITA FALLS ISD,209,206,1,4,4,5,0,0,93,85,113,114,41,42,461,456,92,67,32,23,2538,2419,50,33,181,155,13,7,989,978,2995,2859,431,377,7197,6828,4957,83,336,20,1967,808,14025
4845840,180904,WILDORADO ISD,79,993790,308671,1152187,45840,Wildorado ISD,Wildorado,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,TX,TEXAS,WILDORADO ISD,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3,0,0,0,0,10,14,0,0,0,0,0,0,0,0,59,57,3,3,72,74,24,0,0,0,0,6,146
4845900,170904,WILLIS ISD,-158162,5730747,3259709,9997026,45900,Willis ISD,Willis,D,Other Central City Suburban,41,Rural-Fringe,N,45,45,90,1,2,3,4,1,5,0,0,0,4,4,8,134,110,244,191,164,355,TX,TEXAS,WILLIS ISD,44,36,0,0,0,2,0,0,8,8,66,38,5,2,123,86,18,8,35,10,1289,1331,14,11,24,22,2,3,258,285,2021,1797,121,112,3729,3561,2620,25,46,5,543,233,7290
4845950,234907,WILLS POINT ISD,3575,1434441,3910059,5413485,45950,Wills Point ISD,Wills Point,D,Other Central City Suburban,32,Town-Distant,N,16,11,27,1,0,1,0,1,1,0,0,0,3,2,5,47,64,111,68,81,149,TX,TEXAS,WILLS POINT ISD,43,33,0,0,0,1,1,0,6,6,93,87,4,3,147,130,18,16,10,7,278,299,16,6,3,3,4,0,66,60,769,820,38,43,1174,1231,577,22,6,4,126,81,2405
4845990,153907,WILSON ISD,-1071,84368,485572,625135,45990,Wilson ISD,Wilson,H,Rural,42,Rural-Distant,N,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,3,8,TX,TEXAS,WILSON ISD,2,4,0,0,0,0,0,0,0,0,2,0,0,0,4,4,0,1,0,1,50,45,0,0,0,0,0,0,2,0,14,15,2,1,68,61,95,0,0,0,2,3,129
4846080,5904,WINDTHORST ISD,-8186,-35542,682785,711636,46080,Windthorst ISD,Windthorst,H,Rural,42,Rural-Distant,N,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,22,12,34,25,14,39,TX,TEXAS,WINDTHORST ISD,3,5,0,0,0,0,0,0,0,0,5,5,0,0,8,10,1,2,0,0,50,67,2,4,0,0,0,0,0,0,161,142,2,1,215,214,117,6,0,0,0,3,429
4846170,248902,WINK-LOVING ISD,-7129,8786546,545507,10052638,46170,Wink-Loving ISD,Wink-Loving,H,Rural,42,Rural-Distant,N,4,5,9,0,0,0,0,0,0,0,0,0,0,1,1,9,7,16,13,13,26,TX,TEXAS,WINK-LOVING ISD,2,5,0,0,0,0,0,0,0,0,8,3,1,0,11,8,0,1,0,1,86,78,0,0,0,0,0,0,7,5,130,98,14,11,237,192,164,0,0,0,12,25,429
4846200,250907,WINNSBORO ISD,34047,119117,3803247,4069882,46200,Winnsboro ISD,Winnsboro,E,Independent Town,32,Town-Distant,N,1,3,4,0,0,0,0,0,0,1,0,1,1,0,1,28,20,48,32,23,55,TX,TEXAS,WINNSBORO ISD,11,5,0,0,1,0,0,0,0,0,21,22,0,0,33,27,7,2,8,2,139,111,2,5,7,4,1,0,22,21,610,563,14,22,795,726,250,7,11,1,43,36,1521
4846230,212910,WINONA ISD,-15207,1495620,960991,2468922,46230,Winona ISD,Winona,D,Other Central City Suburban,41,Rural-Fringe,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,9,14,6,9,15,TX,TEXAS,WINONA ISD,22,24,0,0,1,2,0,0,13,9,45,39,0,1,81,75,0,0,11,6,137,155,0,3,6,2,1,0,109,95,248,210,10,10,511,475,292,3,8,1,204,20,986
4846260,200904,WINTERS ISD,33145,509007,125399,650327,46260,Winters ISD,Winters,H,Rural,32,Town-Distant,N,16,11,27,0,0,0,1,2,3,0,0,0,0,0,0,21,16,37,38,29,67,TX,TEXAS,WINTERS ISD,9,8,0,0,0,0,0,0,0,0,9,9,1,0,19,17,0,1,1,1,168,172,0,0,1,2,0,0,2,5,92,94,7,3,270,276,340,0,3,0,7,10,546
4846320,174906,WODEN ISD,3624,740114,1487767,2158428,46320,Woden ISD,Woden,H,Rural,42,Rural-Distant,N,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,17,16,33,24,17,41,TX,TEXAS,WODEN ISD,4,11,0,0,0,0,0,0,0,1,11,18,1,1,16,31,1,2,1,1,85,88,0,0,3,2,0,0,3,4,238,306,12,5,341,405,173,0,5,0,7,17,746
4846350,116909,WOLFE CITY ISD,-33348,229120,1225895,1519556,46350,Wolfe City ISD,Wolfe City,H,Rural,43,Rural-Remote,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,25,37,14,25,39,TX,TEXAS,WOLFE CITY ISD,4,5,0,0,0,0,0,0,0,0,11,10,0,0,15,15,4,5,1,1,69,40,4,1,1,2,0,0,14,12,279,238,5,8,372,301,109,5,3,0,26,13,673
4846380,196902,WOODSBORO ISD,-9182,-399611,1319880,1115117,46380,Woodsboro ISD,Woodsboro,H,Rural,42,Rural-Distant,N,7,9,16,0,0,0,1,0,1,0,0,0,1,0,1,17,20,37,26,30,56,TX,TEXAS,WOODSBORO ISD,6,7,0,0,0,0,0,0,0,1,4,3,0,0,10,11,0,0,3,0,102,124,0,0,1,3,0,0,8,8,101,96,4,3,216,234,226,0,4,0,16,7,450
4846410,224902,WOODSON ISD,-826,90318,637899,762084,46410,Woodson ISD,Woodson,H,Rural,43,Rural-Remote,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,2,4,TX,TEXAS,WOODSON ISD,1,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0,15,21,0,0,0,0,0,0,0,1,68,55,1,1,84,78,36,0,0,0,1,2,162
4846440,229903,WOODVILLE ISD,-12509,269619,338918,953475,46440,Woodville ISD,Woodville,G,Non-metropolitan Stable,33,Town-Remote,N,2,5,7,0,0,0,1,2,3,0,0,0,0,2,2,31,24,55,37,35,72,TX,TEXAS,WOODVILLE ISD,4,6,1,0,0,1,0,0,16,10,27,21,1,2,49,40,2,4,8,0,61,58,24,24,6,3,0,1,151,153,424,365,36,33,702,637,119,48,9,1,304,69,1339
4846470,81905,WORTHAM ISD,-7009,84415,904670,993944,46470,Wortham ISD,Wortham,H,Rural,42,Rural-Distant,N,1,1,2,0,1,1,0,0,0,0,0,0,1,1,2,19,11,30,21,14,35,TX,TEXAS,WORTHAM ISD,2,3,0,0,0,0,1,0,1,2,9,6,0,0,13,11,0,0,2,0,54,37,0,2,1,1,2,0,31,38,187,153,4,2,279,233,91,2,2,2,69,6,512
4846500,221912,WYLIE ISD,-47948,2644312,6242818,9068835,46500,Wylie ISD (Taylor),Wylie (Taylor),D,Other Central City Suburban,12,City-Midsize,N,6,7,13,0,0,0,4,4,8,0,0,0,1,2,3,74,63,137,89,78,167,TX,TEXAS,WYLIE ISD,12,11,0,0,1,5,1,1,1,6,33,33,3,9,51,65,4,3,4,2,420,377,7,7,53,60,7,5,81,88,1616,1521,83,85,2267,2143,797,14,113,12,169,168,4410
4846530,43914,WYLIE ISD,475614,16990110,14308307,32714760,46530,Wylie ISD (Collin),Wylie (Collin),D,Other Central City Suburban,21,Suburb-Large,N,131,123,254,5,2,7,109,112,221,2,0,2,70,85,155,511,522,1033,878,886,1764,TX,TEXAS,WYLIE ISD,44,38,0,0,29,17,0,0,27,24,26,16,3,3,129,98,83,65,5,1,1867,1821,23,30,857,693,13,13,1071,1111,3801,3717,369,326,8001,7711,3688,53,1550,26,2182,695,15712
4846590,250905,YANTIS ISD,6233,385796,46897,408244,46590,Yantis ISD,Yantis,H,Rural,43,Rural-Remote,N,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23,13,14,27,TX,TEXAS,YANTIS ISD,3,6,0,0,0,0,0,0,0,0,6,5,0,0,9,11,3,1,1,2,49,51,1,3,0,0,0,0,0,0,144,130,9,6,203,190,100,4,0,0,0,15,393
4846620,62903,YOAKUM ISD,152311,779115,2153529,3052269,46620,Yoakum ISD,Yoakum,G,Non-metropolitan Stable,32,Town-Distant,N,9,13,22,0,0,0,0,0,0,0,0,0,2,1,3,14,12,26,26,27,53,TX,TEXAS,YOAKUM ISD,34,33,0,0,1,0,0,0,3,4,11,4,0,3,49,44,11,19,14,5,559,496,0,0,5,0,0,0,72,53,215,193,12,12,863,754,1055,0,5,0,125,24,1617
4846650,62904,YORKTOWN ISD,3033,2690897,97382,2962034,46650,Yorktown ISD,Yorktown,H,Rural,43,Rural-Remote,N,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,12,14,26,TX,TEXAS,YORKTOWN ISD,10,10,0,0,0,0,0,0,0,0,4,4,1,0,15,14,0,2,2,1,140,138,0,0,0,0,0,0,8,3,129,110,5,3,282,254,278,0,0,0,11,8,536
4846680,71905,YSLETA ISD,-271374,88695,31083928,31806540,46680,Ysleta ISD,Ysleta,A,Major Urban,11,City-Large,N,1406,1417,2823,0,1,1,7,11,18,2,0,2,10,21,31,74,84,158,1500,1537,3037,TX,TEXAS,YSLETA ISD,1101,996,1,1,5,4,3,2,19,9,28,30,3,7,1160,1049,350,377,194,94,19924,19135,35,21,47,60,19,16,282,251,680,662,23,34,21010,20179,39059,56,107,35,533,57,41189
4846710,253901,ZAPATA COUNTY ISD,-46237,349174,-3143154,-2445956,46710,Zapata County ISD,Zapata County,D,Other Central City Suburban,33,Town-Remote,N,129,117,246,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,132,119,251,TX,TEXAS,ZAPATA COUNTY ISD,230,230,0,0,1,1,0,0,0,0,2,0,0,0,233,231,68,75,19,6,1873,1618,0,0,1,3,0,0,0,0,16,10,0,0,1890,1631,3491,0,4,0,0,0,3521
